id,data,competencia,responsavel,descricao,valor,categoria,subcategoria,tipo,observacao
495,18/06/2024,07.2024,Thais,Ponto F*ponto Frio01/08 Casa Nova,"R$ 444,79",Moradia,Moveis_Eletros,CAPEX,
496,18/06/2024,10.2024,Rafa,Ponto F*ponto Frio04/08 Maquina lava,"R$ 444,79",Moradia,Moveis_Eletros,CAPEX,
497,18/06/2024,11.2024,Thais,Ponto F*ponto Frio05/08 Maquina de lavar,"R$ 444,79",Moradia,Moveis_Eletros,CAPEX,
498,18/06/2024,12.2024,Rafa,Ponto F*ponto Frio06/08 Maquina de lavar,"R$ 444,79",Moradia,Moveis_Eletros,CAPEX,
499,18/06/2024,02.2025,Thais,Ponto F*ponto Frio08/08 Maquina de lavar,"R$ 444,79",Moradia,Moveis_Eletros,CAPEX,
500,18/06/2024,07.2024,Thais,Naturall -ct Mercado,"R$ 72,97",Moradia,Higiene,OPEX,
501,19/06/2024,09.2024,Thais,Bazar HD 3/3 Casa nova,"R$ 112,35",Moradia,Moveis_Eletros,CAPEX,
502,19/06/2024,07.2024,Thais,Pag*atrativa-ct Se Casa Nova,"R$ 14,00",Moradia,Moveis_Eletros,CAPEX,
503,19/06/2024,07.2024,Thais,Alex Agropec-ct A Casa Nova,"R$ 19,00",Pet,Pet,OPEX,
504,19/06/2024,07.2024,Thais,Drogaria Abner Ltda Gordo,"R$ 18,90",Pet,Pet,OPEX,
505,20/06/2024,09.2024,Thais,Cortina rolo 2/2 Casa nova,"R$ 120,26",Moradia,Moveis_Eletros,CAPEX,
506,20/06/2024,07.2024,Rafa,Forno Embutir Casa Nova,"R$ 450,00",Moradia,Moveis_Eletros,CAPEX,
507,20/06/2024,07.2024,Thais,Pag*luizamod-ct Mos Torradeira Casa Nova,"R$ 83,80",Moradia,Moveis_Eletros,CAPEX,
508,20/06/2024,07.2024,Rafa,Ferry Boat Gasolina,"R$ 20,00",Transporte,Pedagio,OPEX,
509,21/06/2024,09.2024,Thais,Hub Fin*magazinelu02/03 Casa Nova,"R$ 212,44",Moradia,Moveis_Eletros,CAPEX,
510,21/06/2024,07.2024,Rafa,Roupeiro Casa Nova,"R$ 700,00",Moradia,Moveis_Eletros,CAPEX,
511,21/06/2024,07.2024,Thais,Posto Fl 34 -ct Gasolina,"R$ 104,25",Transporte,Gasolina,OPEX,
512,22/06/2024,09.2024,Thais,Britania Eletronic02/02 Casa Nova,"R$ 158,12",Moradia,Moveis_Eletros,CAPEX,
513,22/06/2024,07.2024,Thais,Hiper Difere-ct 01/03 Casa Nova,"R$ 112,35",Moradia,Moveis_Eletros,CAPEX,
514,22/06/2024,08.2024,Thais,Hiper Difere-ct 02/03 Casa Nova,"R$ 112,35",Moradia,Moveis_Eletros,CAPEX,
515,23/06/2024,09.2024,Thais,Hub Fin*magazineluiza Casa Nova,"R$ 17,93",Moradia,Moveis_Eletros,CAPEX,
516,23/06/2024,07.2024,Rafa,Frete Mikael Casa Nova,"R$ 700,00",Moradia,Manutencao_Reparos,OPEX,
517,24/06/2024,09.2024,Thais,Central Bald-ct Casa Nova,"R$ 15,00",Moradia,Moveis_Eletros,CAPEX,
518,24/06/2024,07.2024,Rafa,Limpeza do carro Carro,"R$ 80,00",Transporte,Manutencao_Reparos,OPEX,
519,25/06/2024,09.2024,Thais,Dinamics Mat-ct Is El Casa Nova,"R$ 38,50",Moradia,Moveis_Eletros,CAPEX,
520,25/06/2024,10.2024,Rafa,Hub Fin*magazinelu03/03 Casa NOva,"R$ 212,44",Moradia,Moveis_Eletros,CAPEX,
521,25/06/2024,07.2024,Rafa,Whey Max Mercado,"R$ 60,00",Alimentacao,Mercado,OPEX,
522,26/06/2024,09.2024,Thais,Dinamics Mat-ct Is El Casa Nova,"R$ 18,00",Moradia,Moveis_Eletros,CAPEX,
523,27/06/2024,08.2024,Thais,Pag*pizzastb-ct Comer Fora,"R$ 6,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
524,27/06/2024,09.2024,Thais,Over Arte Co-ct Io De Casa Nova,"R$ 29,90",Moradia,Manutencao_Reparos,OPEX,
525,27/06/2024,07.2024,Rafa,Presidente PAF Casa Nova,"R$ 3,60",Moradia,Manutencao_Reparos,OPEX,
526,27/06/2024,07.2024,Rafa,Rede Top Mercado,"R$ 5,11",Alimentacao,Mercado,OPEX,
527,28/06/2024,09.2024,Thais,Dinamics Mat-ct Is El Casa Nova,"R$ 15,00",Moradia,Moveis_Eletros,CAPEX,
528,28/06/2024,08.2024,Thais,Pag*postonav-ct I Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
529,29/06/2024,08.2024,Thais,Amazonprimebr Amazon Prime,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
530,29/06/2024,08.2024,Thais,Lojas Renner-ct 292 VER COM THAIS,"R$ 79,99",Pessoal,outros,NAO_ESSENCIAL,
531,29/06/2024,08.2024,Thais,Dportalrestl-ct Comer Fora,"R$ 40,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
532,29/06/2024,09.2024,Thais,Presidente C-ct P A F Casa Nova,"R$ 5,07",Moradia,Manutencao_Reparos,OPEX,
533,30/06/2024,08.2024,Rafa,Compensado Fernandes,"R$ 5,16",Moradia,Moveis_Eletros,CAPEX,
534,30/06/2024,09.2024,Thais,Dinamics Mat-ct Is El Casa Nova,"R$ 28,35",Moradia,Moveis_Eletros,CAPEX,
535,30/06/2024,08.2024,Thais,Hotel Da Bar-ct Comer Fora,"R$ 73,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
536,30/06/2024,08.2024,Thais,Pizzaria Dom-ct Ilo Comer Fora,"R$ 41,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
537,30/06/2024,07.2024,Thais,Casa RGS Aluguel+luz+internet,"R$ 185,00",Moradia,Luz,OPEX,
538,30/06/2024,08.2024,Thais,Mercadolivre*rsa Mangueira Gas,"R$ 47,00",Moradia,Manutencao_Reparos,OPEX,
539,01/07/2024,09.2024,Thais,Dinamics Mat-ct Is El Casa Nova,"R$ 21,50",Moradia,Moveis_Eletros,CAPEX,
540,01/07/2024,08.2024,Thais,Komprao Koch Atacadist Mercado,"R$ 282,64",Alimentacao,Mercado,OPEX,
541,02/07/2024,08.2024,Rafa,Dinamics material,"R$ 156,37",Moradia,Moveis_Eletros,CAPEX,
542,02/07/2024,09.2024,Thais,Madeireira B-ct 01/02 Casa Nova,"R$ 155,00",Moradia,Moveis_Eletros,CAPEX,
543,02/07/2024,08.2024,Rafa,Ferragem presidente,"R$ 31,75",Moradia,Manutencao_Reparos,OPEX,
544,02/07/2024,08.2024,Rafa,Instaladora,"R$ 8,10",Moradia,Manutencao_Reparos,OPEX,
545,03/07/2024,08.2024,Thais,Posto Ponte -ct Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
546,04/07/2024,08.2024,Thais,Dinamics Mat-ct Is El Ferragem,"R$ 17,50",Moradia,Moveis_Eletros,CAPEX,
547,04/07/2024,08.2024,Thais,Pag*maiconra-ct Korc,"R$ 40,00",Moradia,Moveis_Eletros,CAPEX,
548,04/07/2024,08.2024,Thais,Alex Agropec-ct A Tela para o Gordo,"R$ 17,90",Pet,Pet,OPEX,
549,05/07/2024,08.2024,Thais,Dinamics Mat-ct Is El Ferragem,"R$ 50,00",Moradia,Moveis_Eletros,CAPEX,
550,05/07/2024,08.2024,Thais,Amazon Br Amazon,"R$ 27,71",Lazer,Assinaturas,NAO_ESSENCIAL,
551,05/07/2024,08.2024,Rafa,Rodosnack Gpn Resaurante,"R$ 41,20",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
552,06/07/2024,08.2024,Rafa,Instaladora,"R$ 14,20",Moradia,Manutencao_Reparos,OPEX,
553,06/07/2024,08.2024,Rafa,Komprao,"R$ 9,98",Alimentacao,Mercado,OPEX,
554,07/07/2024,08.2024,Rafa,Dinamics material,"R$ 157,50",Moradia,Moveis_Eletros,CAPEX,
555,08/07/2024,08.2024,Thais,Farmacia Top-ct Farmacia,"R$ 8,57",Saude,Farmácia,BEM_ESTAR,
556,08/07/2024,08.2024,Thais,Britania Eletronic01/02 Air Fry,"R$ 158,13",Moradia,Moveis_Eletros,CAPEX,
557,08/07/2024,07.2024,Rafa,boleto AP1 18/36,"R$ 611,64",Investimento,AP315,INVESTIMENTO,
558,08/07/2024,07.2024,Rafa,boleto AP2 18/36,"R$ 431,88",Investimento,AP315,INVESTIMENTO,
559,08/07/2024,07.2024,Rafa,boleto AP3 18/36,"R$ 275,41",Investimento,AP315,INVESTIMENTO,
560,08/07/2024,08.2024,Rafa,Racao do Gordo,"R$ 335,00",Pet,Pet,OPEX,
561,09/07/2024,08.2024,Thais,Iof Compra Internaciona Aliex,"R$ 2,68",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
562,09/07/2024,08.2024,Thais,Posto Fl 12 Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
563,09/07/2024,08.2024,Rafa,Paulo Cesar Cor,"R$ 225,00",Alimentacao,Mercado,OPEX,
564,09/07/2024,08.2024,Thais,Pag*petcente-ct Ercio Gordo,"R$ 145,00",Pet,Pet,OPEX,
565,10/07/2024,08.2024,Thais,Mp *alipaybrasil Ferramentas,"R$ 143,27",Moradia,Moveis_Eletros,CAPEX,
566,10/07/2024,08.2024,Thais,Aliexpress Bateria Celular + Tela,"R$ 119,27",Pessoal,Manutencao_Reparos,OPEX,
567,11/07/2024,08.2024,Thais,Farmacia Sao Joao Farmacia,"R$ 20,28",Saude,Farmácia,BEM_ESTAR,
568,11/07/2024,08.2024,Thais,Mercadolivre*4prod01/02 Espelho I Pecas,"R$ 113,36",Moradia,Moveis_Eletros,CAPEX,
569,11/07/2024,08.2024,Thais,Shoppe (cabide calcas) Casa,"R$ 21,99",Moradia,Moveis_Eletros,CAPEX,
570,11/07/2024,08.2024,Thais,Komprao Koch Atacadist Mercado,"R$ 135,08",Alimentacao,Mercado,OPEX,
571,12/07/2024,08.2024,Thais,Leroy cortina 1/2 Casa,"R$ 120,26",Moradia,Moveis_Eletros,CAPEX,
572,12/07/2024,08.2024,Rafa,Mesa Thais,"R$ 250,00",Moradia,Moveis_Eletros,CAPEX,
573,12/07/2024,08.2024,Thais,Mercadolivre*dmracess Apoio de Braco Carro,"R$ 139,77",Transporte,Manutencao_Reparos,OPEX,
574,13/07/2024,08.2024,Thais,Paes E Doces-ct A Comer Fora,"R$ 11,98",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
575,13/07/2024,08.2024,Thais,Komprao Koch Atacadist Mercado,"R$ 42,55",Alimentacao,Mercado,OPEX,
576,13/07/2024,08.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 88,82",Alimentacao,Mercado,OPEX,
577,13/07/2024,08.2024,Thais,Mercado Casa,"R$ 93,96",Alimentacao,Mercado,OPEX,
578,14/07/2024,08.2024,Thais,Aliexpress WebCam,"R$ 125,39",Pessoal,Eletronicos,CAPEX,
579,14/07/2024,08.2024,Thais,Zp *black02/02 Corta Vento,"R$ 112,51",Vestuario,Roupas,OPEX,
580,15/07/2024,08.2024,Thais,Gasolina,"R$ 222,99",Transporte,Gasolina,OPEX,
581,15/07/2024,08.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 85,36",Alimentacao,Mercado,OPEX,
582,15/07/2024,08.2024,Thais,Evo*homeopatas Gordo,"R$ 150,00",Pet,Pet,OPEX,
583,16/07/2024,08.2024,Thais,Amazon Br 01/10 PANELA para devolver,"R$ 64,99",Moradia,Moveis_Eletros,CAPEX,
584,16/07/2024,08.2024,Thais,RGE RGS 265,"R$ 172,06",Moradia,Luz,OPEX,
585,17/07/2024,08.2024,Thais,Farmacia Sao-ct O Farmacia,"R$ 34,54",Saude,Farmácia,BEM_ESTAR,
586,17/07/2024,08.2024,Thais,Amazon Br 01/02 Mixer 3 em 1,"R$ 74,50",Moradia,Moveis_Eletros,CAPEX,
587,17/07/2024,08.2024,Thais,Amazon Br Secador de Cabelo,"R$ 185,38",Moradia,Moveis_Eletros,CAPEX,
588,17/07/2024,08.2024,Thais,Dinamics Mat-ct Is El Ferragem,"R$ 44,55",Moradia,Moveis_Eletros,CAPEX,
589,17/07/2024,08.2024,Thais,Madeireira B-ct Ferragem,"R$ 70,00",Moradia,Moveis_Eletros,CAPEX,
590,17/07/2024,08.2024,Thais,Htm*posinpbe 02/12 Pos Eslao,"R$ 598,92",Educacao,Cursos,FORMACAO,
591,17/07/2024,08.2024,Thais,Promove Solu-ct Em Eq Ferragem,"R$ 86,00",Moradia,Higiene,OPEX,
592,18/07/2024,08.2024,Thais,Hub Fin*magazinelu01/03 Serra Circular,"R$ 212,44",Moradia,Moveis_Eletros,CAPEX,
593,20/07/2024,08.2024,Thais,Route Km 455-ct Gasolina,"R$ 80,74",Lazer,Passeio,NAO_ESSENCIAL,
594,21/07/2024,08.2024,Thais,Posto Metrop-ct Ano Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
595,21/07/2024,08.2024,Thais,Distribuidor-ct Frang Ferragem,"R$ 14,48",Moradia,Manutencao_Reparos,OPEX,
596,21/07/2024,08.2024,Thais,Casa De Carn-ct Alunga Mercado,"R$ 68,40",Alimentacao,Mercado,OPEX,
597,21/07/2024,08.2024,Thais,Macromix Fl -ct Mercado,"R$ 98,91",Alimentacao,Mercado,OPEX,
598,22/07/2024,08.2024,Thais,Macromix Fl -ct Mercado,"R$ 108,65",Alimentacao,Mercado,OPEX,
599,22/07/2024,08.2024,Thais,Davol*davol Remedio Gordo 02/02 Gordo,"R$ 298,51",Pet,Pet,OPEX,
600,23/07/2024,08.2024,Thais,Farmacia Sao-ct O Farmacia,"R$ 19,49",Saude,Farmácia,BEM_ESTAR,
601,23/07/2024,08.2024,Thais,Pag*canoas -ct,"R$ 40,99",Transporte,Estacionamento,OPEX,
602,23/07/2024,08.2024,Thais,Distribuidor-ct Frang Ferragem,"R$ 40,48",Moradia,Manutencao_Reparos,OPEX,
603,23/07/2024,08.2024,Thais,Animal Farma-ct Ma02/02 Gordo,"R$ 94,00",Pet,Pet,OPEX,
604,24/07/2024,09.2024,Rafa,boleto AP1 20/36,"R$ 619,81",Investimento,AP315,INVESTIMENTO,
605,25/07/2024,09.2024,Rafa,boleto AP2 20/36,"R$ 437,65",Investimento,AP315,INVESTIMENTO,
606,26/07/2024,09.2024,Rafa,boleto AP3 20/36,"R$ 279,09",Investimento,AP315,INVESTIMENTO,
607,26/07/2024,09.2024,Thais,Garden container Comer fora,"R$ 128,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
608,27/07/2024,08.2024,Rafa,Alvorada Restaurante,"R$ 57,80",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
609,27/07/2024,09.2024,Thais,Graal Baleia Comer fora,"R$ 13,50",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
610,27/07/2024,09.2024,Rafa,Conectcar,"R$ 50,00",Transporte,Pedagio,OPEX,
611,28/07/2024,09.2024,Thais,Bonatti -ct Comer fora,"R$ 30,97",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
612,28/07/2024,09.2024,Rafa,Conectcar,"R$ 50,00",Transporte,Pedagio,OPEX,
613,29/07/2024,10.2024,Rafa,Mercadolivre*light02/02 Lixadeira,"R$ 128,47",Moradia,Moveis_Eletros,CAPEX,
614,29/07/2024,10.2024,Rafa,Mercadolivre*lighthau,"-R$ 0,01",Pessoal,outros,NAO_ESSENCIAL,
615,29/07/2024,09.2024,Thais,Praca De Ali-ct Aroupa Comer Fora,"R$ 104,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
616,29/07/2024,08.2024,Rafa,Vitoria Materiais,"R$ 14,30",Moradia,Manutencao_Reparos,OPEX,
617,29/07/2024,09.2024,Rafa,Uber,"R$ 13,92",Transporte,Uber,OPEX,
618,30/07/2024,09.2024,Thais,Sushinachos -ct Comer fora,"R$ 211,60",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
619,30/07/2024,09.2024,Rafa,Vivo da Uruguai,"R$ 119,99",Moradia,Internet,OPEX,
620,30/07/2024,08.2024,Rafa,Aquarela Tintas,"R$ 52,90",Moradia,Manutencao_Reparos,OPEX,
621,30/07/2024,08.2024,Rafa,Ferragem presidente,"R$ 30,20",Moradia,Manutencao_Reparos,OPEX,
622,30/07/2024,08.2024,Rafa,Komprao,"R$ 42,96",Alimentacao,Mercado,OPEX,
623,31/07/2024,09.2024,Thais,Mercadolivre*elleg01/03 Cuba,"R$ 109,53",Moradia,Moveis_Eletros,CAPEX,
624,31/07/2024,09.2024,Rafa,Komprao,"R$ 8,51",Alimentacao,Mercado,OPEX,
625,01/08/2024,09.2024,Thais,Mercadolivre*4prod02/02 Espelho I Pecas,"R$ 113,36",Moradia,Moveis_Eletros,CAPEX,
626,01/08/2024,09.2024,Rafa,Hidroloja,"R$ 21,00",Moradia,Manutencao_Reparos,OPEX,
627,02/08/2024,09.2024,Thais,Maribrax Pos-ct De Se Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
628,02/08/2024,09.2024,Rafa,Asun,"R$ 80,81",Alimentacao,Mercado,OPEX,
629,03/08/2024,09.2024,Thais,Metropolitan-ct Mercio Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
630,03/08/2024,09.2024,Rafa,Tamavi,"R$ 26,00",Transporte,Manutencao_Reparos,OPEX,
631,04/08/2024,09.2024,Thais,Posto Rosso -ct Iranga Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
632,04/08/2024,09.2024,Rafa,Komprao,"R$ 15,74",Alimentacao,Mercado,OPEX,
633,05/08/2024,09.2024,Thais,Pag*autopost-ct Za Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
634,05/08/2024,09.2024,Rafa,Komprao,"R$ 93,42",Alimentacao,Mercado,OPEX,
635,05/08/2024,08.2024,Rafa,Uber,"R$ 13,92",Transporte,Uber,OPEX,
636,06/08/2024,09.2024,Thais,CONTA AGUA MES 6 Agua,"R$ 45,42",Moradia,Agua,OPEX,
637,06/08/2024,09.2024,Thais,Posto Tio Gu-ct Gasolina,"R$ 76,40",Transporte,Gasolina,OPEX,
638,07/08/2024,09.2024,Thais,CONTA AGUA MES 7 Agua,"R$ 45,42",Moradia,Agua,OPEX,
639,07/08/2024,09.2024,Thais,Posto Alpha -ct Ata Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
640,08/08/2024,09.2024,Thais,CONTA AGUA MES 8 Agua,"R$ 45,42",Moradia,Agua,OPEX,
641,08/08/2024,09.2024,Thais,Pag*postonav-ct I Gasolina,"R$ 31,57",Transporte,Gasolina,OPEX,
642,09/08/2024,10.2024,Rafa,Mercadolivre*elleg02/03 Cuba,"R$ 109,53",Moradia,Moveis_Eletros,CAPEX,
643,09/08/2024,11.2024,Thais,Mercadolivre*elleg03/03 Cuba,"R$ 109,53",Moradia,Moveis_Eletros,CAPEX,
644,09/08/2024,09.2024,Thais,Amazonprimebr Assinatura,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
645,09/08/2024,10.2024,Rafa,Mercadolivre*ellegant,"-R$ 0,04",Pessoal,outros,NAO_ESSENCIAL,
646,09/08/2024,09.2024,Thais,Pag*postonav-ct I Gasolina,"R$ 101,60",Transporte,Gasolina,OPEX,
647,10/08/2024,09.2024,Thais,Imbituba Rec-ct Gasolina,"R$ 185,02",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
648,10/08/2024,09.2024,Thais,Kymactanatur-ct Cafe Ruim,"R$ 6,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
649,11/08/2024,09.2024,Thais,Maribrax Pos-ct De Se Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
650,12/08/2024,08.2024,Rafa,boleto AP1 19/36,"R$ 615,87",Investimento,AP315,INVESTIMENTO,
651,12/08/2024,08.2024,Rafa,boleto AP2 19/36,"R$ 434,87",Investimento,AP315,INVESTIMENTO,
652,12/08/2024,08.2024,Rafa,boleto AP3 19/36,"R$ 277,31",Investimento,AP315,INVESTIMENTO,
653,12/08/2024,09.2024,Thais,Auto Posto B-ct Ila Lt Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
654,12/08/2024,08.2024,Rafa,Vivo da Uruguai,"R$ 119,99",Moradia,Internet,OPEX,
655,13/08/2024,09.2024,Thais,Postonavelii-ct Gasolina,"R$ 101,60",Transporte,Gasolina,OPEX,
656,14/08/2024,09.2024,Thais,Farmacia 2/2 Gordo,"R$ 56,17",Pet,Pet,OPEX,
657,15/08/2024,09.2024,Thais,Farmacenter -ct Higiene,"R$ 36,80",Saude,Farmácia,BEM_ESTAR,
658,15/08/2024,10.2024,Rafa,Avianca Inte4s8edt02/10 Paris,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
659,15/08/2024,11.2024,Thais,Avianca Inte4s8edt03/10 Pasagem Aerea,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
660,15/08/2024,12.2024,Rafa,Avianca Inte4s8edt04/10 Pasagem Aerea,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
661,15/08/2024,01.2025,Thais,Avianca Inte4s8edt05/10 Pasagem Aerea,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
662,15/08/2024,02.2025,Thais,Avianca Inte4s8edt06/10 Pasagem Aerea,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
663,15/08/2024,10.2024,Rafa,Avianca Inte4s8edt_231 Paris,"-R$ 0,36",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
664,16/08/2024,09.2024,Thais,Farmacia Sao-ct O Higiene,"R$ 80,20",Saude,Farmácia,BEM_ESTAR,
665,17/08/2024,09.2024,Thais,Mercadolivre*light01/02 Lixadeira,"R$ 128,47",Moradia,Moveis_Eletros,CAPEX,
666,18/08/2024,09.2024,Thais,Paes E Doces-ct A Lupa,"R$ 18,44",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
667,19/08/2024,09.2024,Thais,Supermecado -ct Zer Mercado,"R$ 47,28",Alimentacao,Mercado,OPEX,
668,20/08/2024,09.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 76,88",Alimentacao,Mercado,OPEX,
669,21/08/2024,10.2024,Rafa,Madeireira B-ct 02/02 Casa Nova,"R$ 155,00",Moradia,Moveis_Eletros,CAPEX,
670,21/08/2024,09.2024,Thais,Mercado Mercado,"R$ 102,55",Alimentacao,Mercado,OPEX,
671,22/08/2024,09.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 163,10",Alimentacao,Mercado,OPEX,
672,23/08/2024,09.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 5,29",Alimentacao,Mercado,OPEX,
673,24/08/2024,10.2024,Rafa,Oceanic Aqua-ct Passeio,"R$ 159,80",Lazer,Passeio,NAO_ESSENCIAL,
674,24/08/2024,10.2024,Rafa,Posto De Com-ct Iveis Gasolina,"R$ 39,30",Transporte,Gasolina,OPEX,
675,24/08/2024,09.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 72,32",Alimentacao,Mercado,OPEX,
676,24/08/2024,10.2024,Rafa,Komprao Koch-ct Cadist Mercado,"R$ 49,33",Alimentacao,Mercado,OPEX,
677,25/08/2024,10.2024,Rafa,Babaolga -ct Casa Nova,"R$ 25,00",Moradia,Moveis_Eletros,CAPEX,
678,25/08/2024,10.2024,Rafa,Bat Delicias Lanchonet Passeio,"R$ 12,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
679,25/08/2024,10.2024,Rafa,Bat Estacionamento Passeio,"R$ 15,00",Transporte,Estacionamento,OPEX,
680,25/08/2024,10.2024,Rafa,Posto Br 376 Ltda viagem,"R$ 9,50",Transporte,Gasolina,OPEX,
681,25/08/2024,10.2024,Rafa,Posto Montecarlo Ii Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
682,25/08/2024,10.2024,Rafa,Postomaiochi-ct Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
683,25/08/2024,09.2024,Thais,Rede Top Nav-ct Tes Gr Mercado,"R$ 15,36",Alimentacao,Mercado,OPEX,
684,26/08/2024,09.2024,Thais,Komprao Koch Atacadist Mercado,"R$ 157,61",Alimentacao,Mercado,OPEX,
685,27/08/2024,09.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 138,64",Alimentacao,Mercado,OPEX,
686,28/08/2024,10.2024,Rafa,Amazon Marketplace Balanca,"R$ 62,43",Moradia,Moveis_Eletros,CAPEX,
687,28/08/2024,10.2024,Rafa,Amazon Marketplace Balanca,"R$ 67,00",Moradia,Moveis_Eletros,CAPEX,
688,28/08/2024,10.2024,Rafa,Madeireira B-ct Casa Nova,"R$ 44,00",Moradia,Moveis_Eletros,CAPEX,
689,28/08/2024,10.2024,Rafa,Mercadolivre*daviddeb Torneira,"R$ 150,30",Moradia,Moveis_Eletros,CAPEX,
690,28/08/2024,10.2024,Rafa,Mercadolivre*rxparts Corredica,"R$ 85,91",Moradia,Manutencao_Reparos,OPEX,
691,28/08/2024,10.2024,Rafa,Presidente C-ct P A F Casa Nova,"R$ 13,60",Moradia,Manutencao_Reparos,OPEX,
692,28/08/2024,10.2024,Rafa,Komprao Koch Atacadist Mercado,"R$ 247,12",Alimentacao,Mercado,OPEX,
693,28/08/2024,09.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 53,46",Alimentacao,Mercado,OPEX,
694,29/08/2024,10.2024,Rafa,Amazonprimebr Amazon,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
695,29/08/2024,09.2024,Thais,Komprao Koch-ct Cadist Mercado,"R$ 140,73",Alimentacao,Mercado,OPEX,
696,30/08/2024,09.2024,Thais,Amazon Br 02/02 Mixer,"R$ 74,50",Moradia,Moveis_Eletros,CAPEX,
697,30/08/2024,10.2024,Rafa,Shopee *happyshop Casa,"R$ 26,66",Moradia,Moveis_Eletros,CAPEX,
698,30/08/2024,10.2024,Rafa,Postonavelii-ct Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
699,30/08/2024,10.2024,Rafa,Instaladora -ct Junior,"R$ 9,55",Moradia,Manutencao_Reparos,OPEX,
700,30/08/2024,10.2024,Rafa,Instaladora -ct Junior,"R$ 12,20",Moradia,Manutencao_Reparos,OPEX,
701,31/08/2024,09.2024,Thais,Amazon Br Panelas,"R$ 549,90",Moradia,Moveis_Eletros,CAPEX,
702,31/08/2024,10.2024,Rafa,Shopee *casaamarelauti Casa,"R$ 35,99",Moradia,Moveis_Eletros,CAPEX,
703,31/08/2024,10.2024,Rafa,Shopee *gallutilidades Casa,"R$ 24,40",Moradia,Moveis_Eletros,CAPEX,
704,31/08/2024,10.2024,Rafa,Emporio Natural Mercado,"R$ 39,73",Alimentacao,Mercado,OPEX,
705,01/09/2024,09.2024,Thais,Htm*posinpbe 03/12 pos,"R$ 598,52",Educacao,Cursos,FORMACAO,
706,02/09/2024,10.2024,Rafa,Iof Compra Internaciona,"R$ 16,98",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
707,02/09/2024,10.2024,Rafa,Latam Site,"R$ 90,30",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
708,02/09/2024,09.2024,Thais,Over Arte Co-ct Io De Tinta Casa Nova,"R$ 143,20",Moradia,Manutencao_Reparos,OPEX,
709,03/09/2024,09.2024,Thais,Over Arte Co-ct Io De Tinta Casa Nova,"R$ 10,40",Moradia,Manutencao_Reparos,OPEX,
710,03/09/2024,11.2024,Thais,Centauro Com Br 02/02 Tenis,"R$ 138,01",Vestuario,Roupas,OPEX,
