Competencia;Data;nome;descricao;Responsavel;Valor
01/11/2024;21/10/2024;Shopee*shopee Pupilacr;Insenso;Thais;1442,84
01/11/2024;18/06/2024;Ponto F*ponto Frio05/08;Maquina de lavar;Thais;1518,75
01/11/2024;25/09/2024;Mp *naturall;Mercado;Thais;1063,21
01/11/2024;26/09/2024;Komprao Koch Atacadist;Mercado;Thais;1842,43
01/11/2024;24/09/2024;Komprao Koch-ct Cadist;Mercado;Thais;2336,25
01/11/2024;25/09/2024;Komprao Koch-ct Cadist;Mercado;Thais;2314,29
01/11/2024;23/10/2024;Latam ;Pasagem Aerea;Thais;1129,84
01/11/2024;23/10/2024;Latam ;Pasagem Aerea;Thais;287,53
01/11/2024;15/08/2024;Avianca Inte4s8edt03/10;Pasagem Aerea;Thais;2462,18
01/11/2024;13/06/2024;Htm*posinpbe 05/12;Pós;Thais;2098,05
01/11/2024;18/10/2024;Shopee *toysshopp;Rodo;Thais;316,03
01/11/2024;03/09/2024;Centauro Com Br 02/02;Tenis;Thais;2302,5
01/11/2024;03/09/2024;Centauro Com Br;Tenis;Thais;2175,39
01/11/2024;16/10/2024;Quase Tudo;;Thais;1299,5
01/11/2024;02/10/2024;Iof Compra Internaciona;;Thais;1480,23
01/12/2024;01/11/2024;Munizautocenter - 2/4;Carro;Rafa;1000,51
01/12/2024;23/10/2024;Compensados Fernandes - 2/2;Casa Nova;Rafa;141,63
01/12/2024;25/10/2024;Amazon Br Ventilador;Casa Nova;Rafa;841,32
01/12/2024;28/10/2024;Mercadolivre*stefani CapaTablet;Casa Nova;Rafa;2008,12
01/12/2024;30/10/2024;Magazineluiza Cesto;Casa Nova;Rafa;16,56
01/12/2024;30/10/2024;Hub*magazineluiza Cesto;Casa Nova;Rafa;837,08
01/12/2024;08/11/2024;Mercadolivre*voaduacom - Potes;Casa Nova;Rafa;998,43
01/12/2024;07/11/2024;Mp *dalcero;Comer Fora;Rafa;1345,8
01/12/2024;21/11/2024;Duman Aintree;Comer Fora;Rafa;2300,04
01/12/2024;21/11/2024;Duman Aintree - US$ 38,50;Comer Fora;Rafa;869,13
01/12/2024;28/10/2024;Adefarma Drogaria;Farmacia;Rafa;870,65
01/12/2024;05/10/2024;Panvel Farmacias - 2/2;Farmacia;Rafa;1845,07
01/12/2024;25/10/2024;Presidente Com. P A F;Ferragem;Rafa;1133,28
01/12/2024;31/10/2024;Dinamics Materiais El;Ferragem;Rafa;565,39
01/12/2024;05/11/2024;Dinamics Materiais El;Ferragem;Rafa;1133,84
01/12/2024;05/11/2024;Presidente Com. P A F;Ferragem;Rafa;356,44
01/12/2024;22/11/2024;Paypal *wallapop Walla 66 - US$ 99,66;Garmin;Rafa;445,09
01/12/2024;22/11/2024;Paypal *wallapop Walla 66;Garmin;Rafa;1248,43
01/12/2024;31/10/2024;Posto Navel Iii;Gasolina;Rafa;1050,22
01/12/2024;31/10/2024;Posto Navel Iii;Gasolina;Rafa;2287,54
01/12/2024;03/11/2024;Posto Fl 33;Gasolina;Rafa;909,17
01/12/2024;08/11/2024;Posto Navel Iii;Gasolina;Rafa;1453,57
01/12/2024;01/11/2024;Conta Vivo;Internet;Rafa;1582,5
01/12/2024;21/11/2024;Conta Vivo;Internet;Rafa;37,67
01/12/2024;18/06/2024;Ponto F*ponto Frio06/08;Maquina de lavar;Rafa;1660,53
01/12/2024;25/10/2024;Komprao Koch Atacadist;Mercado;Rafa;449,2
01/12/2024;27/10/2024;Komprao Koch Atacadist;Mercado;Rafa;2402,87
01/12/2024;29/10/2024;Komprao Koch Atacadist;Mercado;Rafa;375,91
01/12/2024;31/10/2024;Komprao Koch Atacadist;Mercado;Rafa;1039,49
01/12/2024;29/10/2024;Embalagemns Gravata;Mercado;Rafa;217,95
01/12/2024;29/10/2024;Emporio Natural;Mercado;Rafa;2492,2
01/12/2024;29/10/2024;Rede Top Navegantes Gr;Mercado;Rafa;1257,98
01/12/2024;29/10/2024;Emporio Natural;Mercado;Rafa;1490,49
01/12/2024;07/11/2024;Portodosgraos;Mercado;Rafa;172,36
01/12/2024;15/08/2024;Avianca Inte4s8edt04/10;Pasagem Aerea;Rafa;1876,15
01/12/2024;13/06/2024;Htm*posinpbe 06/12;Pós;Rafa;528,71
01/12/2024;28/10/2024;Havan Itapema Tia Ana;Presente;Rafa;2245,65
01/12/2024;02/10/2024;adidas - 2/2;Roupa;Rafa;516,82
01/12/2024;04/10/2024;Cea Cnp 316 Ecpc - 2/2;Roupa;Rafa;480,77
01/12/2024;07/11/2024;Mp *losbarberos;Saude;Rafa;96,19
01/12/2024;31/10/2024;Shopee *clientelar;;Rafa;1182,81
01/12/2024;02/11/2024;Iof Compra Internaciona;;Rafa;1414,28
01/12/2024;01/11/2024;Google *gsuite_forma-s;;Rafa;168,94
01/12/2024;09/11/2024;Grab And Go Ato Bog In;;Rafa;1939,94
01/12/2024;09/11/2024;Grab And Go Ato Bog In;;Rafa;1135,96
01/12/2024;29/10/2024;Amazonprimebr;;Thais;1313,35
01/12/2024;30/10/2024;Conta Agua casa navegantes;;Thais;1104,7
01/12/2024;31/10/2024;boleto AP1;;Thais;1004,9
01/12/2024;01/11/2024;boleto AP2;;Thais;1401,3
01/12/2024;02/11/2024;boleto AP3;;Thais;392,32
01/01/2025;13/12/2024;Mp *losbarberos;Barbearia;Rafa;458,91
01/01/2025;11/12/2024;IPVA;Carro;Rafa;2155,16
01/01/2025;28/09/2024;Munizautocenter - 3/4;Carro;Rafa;2365,56
01/01/2025;17/12/2024;Pix seu Cesar Nunes;Colchão Casal;Rafa;936,41
01/01/2025;21/12/2024;Bluhaus;Comer Fora;Rafa;680,51
01/01/2025;21/12/2024;Posto Tio Gusta;Comer Fora;Rafa;1611,78
01/01/2025;04/12/2024;Paypal *alipay Eur 35;Fone;Rafa;1024,79
01/01/2025;04/12/2024;Paypal *temu 30 - US$ 11,39;Fone;Rafa;68,34
01/01/2025;04/12/2024;Paypal *temu 30;Fone;Rafa;394,6
01/01/2025;04/12/2024;Paypal *alipay Eur 35 - US$ 1,28;Fone;Rafa;1791,35
01/01/2025;09/12/2024;Paypal *alipay Eur 35 - US$ 5,21;Fone;Rafa;1649,02
01/01/2025;09/12/2024;Paypal *alipay Eur 35;Fone;Rafa;72,6
01/01/2025;14/12/2024;Posto Navel Iii;Gasolina;Rafa;558,82
01/01/2025;23/12/2024;Santa Rosa;Gasolina;Rafa;581,53
01/01/2025;21/12/2024;Conta Vivo;Internet;Rafa;1681,37
01/01/2025;12/12/2024;Celesc;Luz mes  01;Rafa;54,18
01/01/2025;11/12/2024;Celesc;Luz mes 12;Rafa;264,75
01/01/2025;09/12/2024;Emporio Natural;Mercado;Rafa;2000,79
01/01/2025;12/12/2024;Komprao Koch Atacadist;Mercado;Rafa;450,47
01/01/2025;15/12/2024;Komprao Koch Atacadist;Mercado;Rafa;1633,6
01/01/2025;18/12/2024;Komprao Koch Atacadist;Mercado;Rafa;599,27
01/01/2025;19/12/2024;Komprao Koch Atacadist;Mercado;Rafa;253,11
01/01/2025;19/12/2024;Agropecuaria;Mercado;Rafa;611,71
01/01/2025;20/12/2024;Agropecuaria Sao Joao;Mercado;Rafa;1807,06
01/01/2025;21/12/2024;Supermercado Rosileni;Mercado;Rafa;2139,96
01/01/2025;23/12/2024;Marcosjose;Mercado;Rafa;2076,4
01/01/2025;23/12/2024;Rede Top Navegantes Gr;Mercado;Rafa;995,97
01/01/2025;23/12/2024;Komprao Koch Atacadist;Mercado;Rafa;1671,87
01/01/2025;24/12/2024;Rede Fifo Viviane Schn;Mercado;Rafa;516,44
01/01/2025;28/11/2024;Avianca Inte4s8edt/245 - 1/4;Pasagem Aerea Mala;Rafa;736,4
01/01/2025;04/12/2024;Meganave;PC;Rafa;2241,36
01/01/2025;09/12/2024;Seu Mario Marcineiro;Porta Armario;Rafa;37,44
01/01/2025;08/11/2024;Mercadolivre*voaduacom - 2/2;Presente Maria;Rafa;218,34
01/01/2025;07/12/2024;Prensadaodorafinh;Xis na Maria;Rafa;523,68
01/01/2025;10/12/2024;Aluguel;;Rafa;71,2
01/01/2025;12/12/2024;Agua;;Rafa;457,68
01/01/2025;25/11/2024;Normal Barcelon;;Rafa;1459,69
01/01/2025;25/11/2024;Normal Barcelon - US$ 8,70;;Rafa;1056,45
01/01/2025;03/12/2024;Cantinho Do Sabor Deli;;Rafa;2232,22
01/01/2025;04/12/2024;Shopee *clarimax;;Rafa;2044,52
01/01/2025;04/12/2024;Shopee *space;;Rafa;857,83
01/01/2025;19/12/2024;Shopee *casadameiling;;Rafa;652,26
01/01/2025;19/12/2024;Supermercado Rosileni;;Rafa;952,33
01/01/2025;20/12/2024;Marisa Com Br - 1/2;;Rafa;1477,79
01/01/2025;24/12/2024;Panvel Farmacias;;Rafa;673,82
01/01/2025;24/12/2024;Valeria Cirene Cosmeti;;Rafa;1562,25
01/01/2025;29/11/2024;Amazonprimebr;;Rafa;1026,48
01/01/2025;06/12/2024;Dl*google Google;;Rafa;1382,36
01/01/2025;07/12/2024;boleto AP1;;Rafa;1093,14
01/01/2025;08/12/2024;boleto AP2;;Rafa;739,69
01/01/2025;09/12/2024;boleto AP3;;Rafa;2371,39
01/01/2025;10/12/2024;Ponto F*ponto Frio07/08;Maquina de lavar;Thais;1910,2
01/01/2025;15/08/2024;Avianca Inte4s8edt05/10;Pasagem Aerea;Thais;354,58
01/01/2025;13/06/2024;Htm*posinpbe 07/12;Pós;Thais;2171,83
01/01/2025;03/12/2025;Uber aeroporto ;;Thais;1221,14
01/01/2025;14/12/2025;Natal GP ;;Thais;2236,91
01/02/2025;15/12/2025;Aluguel;Aluguel;Rafa;2000,64
01/02/2025;16/12/2025;Amazonprimebr;Amazon;Rafa;1065,91
01/02/2025;17/12/2025;boleto AP1;AP;Rafa;61,06
01/02/2025;18/12/2025;boleto AP2;AP;Rafa;675,35
01/02/2025;19/12/2025;boleto AP3;AP;Rafa;1356,38
01/02/2025;20/12/2025;Milium Loja 33;Barraca;Rafa;1585,53
01/02/2025;21/12/2025;Milium Loja 33;Coisas pra Casa;Rafa;648,43
01/02/2025;22/12/2025;Mestredocrepe;Comer Fora;Rafa;352,69
01/02/2025;23/12/2025;"Gran Chef Valmir
 Dom. 29 dez. 2024";Comer Fora;Rafa;2088,15
01/02/2025;24/12/2025;Big Pizzas Paes E Doce;Comer Fora;Rafa;2461,08
01/02/2025;25/12/2025;Bluhaus;Comer Fora;Rafa;1316,6
01/02/2025;26/12/2025;"Villa Gourmet
 Sáb. 11 jan. 2025";Comer Fora;Rafa;433,34
01/02/2025;27/12/2025;Mercadolivre*Useebrasi;Cueca;Rafa;684,41
01/02/2025;28/12/2025;Mercadolivre*Ionicshow;Ducha;Rafa;50,88
01/02/2025;29/12/2025;"Raia 4628
 Sáb. 04 jan. 2025";Farmacia;Rafa;2286,18
01/02/2025;30/12/2025;Raia 4628;Farmacia;Rafa;298,79
01/02/2025;31/12/2025;Milium Loja 10;Fio;Rafa;1443,41
01/02/2025;01/01/2026;"Posto Navel Iii
 Sex. 03 jan. 2025";Gasolina;Rafa;688,77
01/02/2025;02/01/2026;Posto Navel Iii;Gasolina;Rafa;1387,67
01/02/2025;03/01/2026;"Posto Parque
 Seg. 20 jan. 2025";Gasolina;Rafa;1630,29
01/02/2025;04/01/2026;"Posto Fl 12
 Qua. 22 jan. 2025";Gasolina;Rafa;2075,21
01/02/2025;05/01/2026;"Dl*Google Google
 Seg. 06 jan. 2025";Google;Rafa;520,02
01/02/2025;06/01/2026;"Bmb*Oi Fibra
 Qui. 09 jan. 2025";Internet;Rafa;32,43
01/02/2025;07/01/2026;Eletrika Comercio de M;Led Cozinha;Rafa;346,53
01/02/2025;08/01/2026;"Mercadolivre*Aloexpres
 Sex. 27 dez. 2024";Led da Cozinha;Rafa;2250,55
01/02/2025;09/01/2026;Celesc;Luz;Rafa;2185,36
01/02/2025;10/01/2026;Mat. Con Gravata;Mangueira;Rafa;1495,55
01/02/2025;11/01/2026;Agropecuaria;Mel;Rafa;1503,29
01/02/2025;12/01/2026;Ec*Melimais;Meli;Rafa;1664,27
01/02/2025;13/01/2026;Komprao Koch Atacadist;Mercado;Rafa;442,55
01/02/2025;14/01/2026;Supermercado Rosileni;Mercado;Rafa;2286,46
01/02/2025;15/01/2026;"Komprao Koch Atacadist
 Sáb. 28 dez. 2024";Mercado;Rafa;1049,83
01/02/2025;16/01/2026;Komprao Koch Atacadist;Mercado;Rafa;960,93
01/02/2025;17/01/2026;Rede Top Navegantes Gr;Mercado;Rafa;1299,7
01/02/2025;18/01/2026;Supermercado Rosileni;Mercado;Rafa;122,18
01/02/2025;19/01/2026;Komprao Koch Atacadist;Mercado;Rafa;419,88
01/02/2025;20/01/2026;"Supermercado Rosileni
 Qui. 02 jan. 2025";Mercado;Rafa;1846,39
01/02/2025;21/01/2026;"Supermercado Rosileni
 Dom. 05 jan. 2025";Mercado;Rafa;211,58
01/02/2025;22/01/2026;"Emporio Natural
 Ter. 07 jan. 2025";Mercado;Rafa;1509,86
01/02/2025;23/01/2026;"Comercial Fronza Ltda
 Qua. 08 jan. 2025";Mercado;Rafa;617,15
01/02/2025;24/01/2026;"Supermercado Rosileni
 Sex. 10 jan. 2025";Mercado;Rafa;976,29
01/02/2025;25/01/2026;Rede Top Navegantes Gr;Mercado;Rafa;725,29
01/02/2025;26/01/2026;Komprao Koch Atacadist;Mercado;Rafa;892,4
01/02/2025;27/01/2026;Emporio Natural;Mercado;Rafa;1799,02
01/02/2025;28/01/2026;Komprao Koch Atacadist;Mercado;Rafa;746,32
01/02/2025;29/01/2026;"Komprao Koch Atacadist
 Seg. 13 jan. 2025";Mercado;Rafa;1418,18
01/02/2025;30/01/2026;Komprao Koch Atacadist;Mercado;Rafa;1192,75
01/02/2025;31/01/2026;"Komprao Koch Atacadist
 Qua. 15 jan. 2025";Mercado;Rafa;1660,86
01/02/2025;01/02/2026;Instaladora;Mercado;Rafa;2342,39
01/02/2025;02/02/2026;"Supermercado Guarimar
 Qui. 16 jan. 2025";Mercado;Rafa;1832,77
01/02/2025;03/02/2026;Comercial Fronza Ltda;Mercado;Rafa;541,28
01/02/2025;04/02/2026;Cantinho do Sabor Deli;Mercado;Rafa;82,8
01/02/2025;05/02/2026;"Comercial Fronza Ltda
 Sáb. 18 jan. 2025";Mercado;Rafa;659,35
01/02/2025;06/02/2026;Supermercado Rosileni;Mercado;Rafa;1489,72
01/02/2025;07/02/2026;"Komprao Koch Atacadist
 Dom. 19 jan. 2025";Mercado;Rafa;133,31
01/02/2025;08/02/2026;Komprao Koch Atacadist;Mercado;Rafa;1243,43
01/02/2025;09/02/2026;Rede Top Navegantes Gr;Mercado;Rafa;1494,12
01/02/2025;10/02/2026;"Komprao Koch Atacadist
 Ter. 21 jan. 2025";Mercado;Rafa;838,94
01/02/2025;11/02/2026;Pjbank *Descomplica P;Mercado;Rafa;1928,43
01/02/2025;12/02/2026;"Supermercado Rosileni
 Qui. 23 jan. 2025";Mercado;Rafa;270,96
01/02/2025;13/02/2026;Fort Atacadista 375;Mercado;Rafa;192,47
01/02/2025;14/02/2026;Fort Atacadista 375;Mercado;Rafa;1821,83
01/02/2025;15/02/2026;"Marisa com Br - Parc. (2/2)
 Qui. 26 dez. 2024";mozi;Rafa;1241,25
01/02/2025;16/02/2026;"Munizautocenter - Parc. (4/4)
 Qui. 28 nov. 2024";pneu;Rafa;1722,56
01/02/2025;17/02/2026;"W4kids
 Dom. 12 jan. 2025";Presente Crot;Rafa;1089,89
01/02/2025;18/02/2026;"Mercadolivre*Jpcomerci
 Ter. 31 dez. 2024";Regra usb;Rafa;619,77
01/02/2025;19/02/2026;Mercadolivre*Parcianel;Saleiro Maria;Rafa;2048,66
01/02/2025;20/02/2026;Mercadolivre*Alphacamp;Tomadas;Rafa;1999,54
01/02/2025;21/02/2026;Mercadolivre*Casababy;Travesseiro;Rafa;1738,27
01/02/2025;22/02/2026;"Avianca Inte4s8edt/245 - Parc. (2/4)
 Sex. 20 dez. 2024";voo;Rafa;684,0
01/02/2025;23/02/2026;Vivo internet;;Rafa;1477,63
01/02/2025;18/06/2024;Ponto F*ponto Frio08/08;Maquina de lavar;Thais;905,63
01/02/2025;15/08/2024;Avianca Inte4s8edt06/10;Pasagem Aerea;Thais;233,5
01/02/2025;13/06/2024;Htm*posinpbe 08/12;Pós;Thais;2293,7
01/02/2025;14/06/2024;Juros Obra;;Thais;346,36
01/03/2025;29/01/2025;Amazon Music;Amazon;Rafa;2375,84
01/03/2025;29/01/2025;Amazonprimebr;Amazon;Rafa;1117,78
01/03/2025;30/01/2025;boleto AP1;AP;Rafa;466,91
01/03/2025;31/01/2025;boleto AP2;AP;Rafa;1357,04
01/03/2025;01/02/2025;boleto AP3;AP;Rafa;2183,0
01/03/2025;26/01/2025;Pastelaria da Praca;Comer Fora;Rafa;1831,9
01/03/2025;27/01/2025;"Sorveteria Bonatti
 Seg. 27 jan. 2025";Comer Fora;Rafa;2017,37
01/03/2025;30/01/2025;"Sabor Original
 Qui. 30 jan. 2025";Comer Fora;Rafa;1648,66
01/03/2025;05/02/2025;Padaria E Confeitaria;Comer Fora;Rafa;1732,23
01/03/2025;13/02/2025;"Paes E Doces Lupa
 Qui. 13 fev. 2025";Comer Fora;Rafa;2123,74
01/03/2025;11/02/2025;Mercadolivre*Acortinei;Cortina;Rafa;627,92
01/03/2025;12/02/2025;Br Comercio de Gas Lt;Cozinha Gas;Rafa;1226,12
01/03/2025;25/01/2025;Bareeventossistem;Estacionamento;Rafa;556,92
01/03/2025;02/02/2025;Farmacia Preco Popula;Farmacia;Rafa;2469,23
01/03/2025;04/02/2025;"Drogaria Matheus Caike
 Ter. 04 fev. 2025";Farmacia;Rafa;2360,43
01/03/2025;08/02/2025;Drogaria Abner;Farmacia;Rafa;103,37
01/03/2025;09/02/2025;"Drogaria Abner
 Dom. 09 fev. 2025";Farmacia;Rafa;1765,41
01/03/2025;17/02/2025;Farmacia Topmais;Farmacia;Rafa;2313,49
01/03/2025;28/01/2025;Presidente Com. P a F;Ferragem;Rafa;455,54
01/03/2025;28/01/2025;Posto Alpha Gravata;Gasolina;Rafa;1422,02
01/03/2025;29/01/2025;Santa Rosa;Gasolina;Rafa;2289,14
01/03/2025;02/02/2025;Quality Comercio de Co;Gasolina;Rafa;89,7
01/03/2025;10/02/2025;"Posto Ponte Acu
 Seg. 10 fev. 2025";Gasolina;Rafa;1745,06
01/03/2025;13/02/2025;Posto Navel Iii;Gasolina;Rafa;746,89
01/03/2025;17/02/2025;"Posto Salseiros Ltda
 Seg. 17 fev. 2025";Gasolina;Rafa;2311,37
01/03/2025;17/02/2025;Posto Alpha Gravata;Gasolina;Rafa;2427,79
01/03/2025;19/02/2025;"Posto Z 14 Ltda
 Qua. 19 fev. 2025";Gasolina;Rafa;2360,94
01/03/2025;24/01/2025;Komprao Koch Atacadist;Mercado;Rafa;1188,16
01/03/2025;26/01/2025;Supermercados Koch;Mercado;Rafa;2155,8
01/03/2025;27/01/2025;Komprao Koch Atacadist;Mercado;Rafa;2112,15
01/03/2025;28/01/2025;"Supermercado Rosileni
 Ter. 28 jan. 2025";Mercado;Rafa;801,16
01/03/2025;28/01/2025;Komprao Koch Atacadist;Mercado;Rafa;2073,14
01/03/2025;28/01/2025;Rede Top Navegantes Gr;Mercado;Rafa;97,33
01/03/2025;28/01/2025;Supermercado Rosileni;Mercado;Rafa;1492,69
01/03/2025;28/01/2025;Supermercado Guarimar;Mercado;Rafa;578,87
01/03/2025;29/01/2025;"Komprao Koch Atacadist
 Qua. 29 jan. 2025";Mercado;Rafa;305,81
01/03/2025;30/01/2025;Komprao Koch Atacadist;Mercado;Rafa;197,0
01/03/2025;01/02/2025;"Comercial Fronza Ltda
 Sáb. 01 fev. 2025";Mercado;Rafa;1742,24
01/03/2025;02/02/2025;"Komprao Koch Atacadist
 Dom. 02 fev. 2025";Mercado;Rafa;852,99
01/03/2025;06/02/2025;"Emporio Natural
 Qui. 06 fev. 2025";Mercado;Rafa;1813,29
01/03/2025;13/02/2025;Comercial Fronza Ltda;Mercado;Rafa;168,06
01/03/2025;15/02/2025;"Paulinho Acougue E Con
 Sáb. 15 fev. 2025";Mercado;Rafa;791,65
01/03/2025;15/02/2025;Emporio Natural;Mercado;Rafa;1351,03
01/03/2025;16/02/2025;"Supermercado Rosileni
 Dom. 16 fev. 2025";Mercado;Rafa;1977,85
01/03/2025;17/02/2025;Komprao Koch Atacadist;Mercado;Rafa;800,29
01/03/2025;20/02/2025;Komprao Koch Atacadist;Mercado;Rafa;1566,6
01/03/2025;12/02/2025;"Mercadolivre*Laramilan
 Qua. 12 fev. 2025";Pé dos moveis;Rafa;2215,51
01/03/2025;26/01/2025;Mercadolivre*Donalaura;Potes;Rafa;1541,58
01/03/2025;07/02/2025;"Shopee *Sautkids
 Sex. 07 fev. 2025";Presente SOSO;Rafa;586,23
01/03/2025;20/02/2025;"Sc Itajai Sh
 Qui. 20 fev. 2025";Roupa Rafa;Rafa;65,88
01/03/2025;20/02/2025;Mercadolivre*Acortinei;Tapete;Rafa;2175,9
01/03/2025;25/01/2025;"Mercadolivre*Supremaut
 Sáb. 25 jan. 2025";Ventilador;Rafa;58,07
01/03/2025;24/01/2025;"Avianca Inte4s8edt/245 - Parc. (3/4)
 Sex. 24 jan. 2025";voo;Rafa;2187,38
01/03/2025;26/01/2025;"Ec*Melimais
 Dom. 26 jan. 2025";;Rafa;1324,7
01/03/2025;01/02/2025;Alex Sandro;;Rafa;2347,97
01/03/2025;17/02/2025;Celia Rocha Pereira;;Rafa;1997,96
01/03/2025;17/02/2025;Alex Sandro;;Rafa;2494,85
01/03/2025;05/02/2025;Sushi na Maria;;Rafa;880,03
01/03/2025;06/02/2025;Shopee Copo Thais;;Rafa;1919,13
01/03/2025;20/02/2025;Aluguel;;Rafa;1007,82
01/03/2025;26/02/2025;Gasolina Ivan;;Rafa;1202,29
01/03/2025;26/02/2025;Comida Anitapolis;;Rafa;1570,63
01/03/2025;27/02/2025;Internet;;Rafa;2184,82
01/03/2025;28/02/2025;Luz;;Rafa;2460,29
01/03/2025;01/03/2025;Agua;;Rafa;1921,84
01/03/2025;02/03/2025;Avianca Inte4s8edt07/10;Pasagem Aerea;Thais;1047,33
01/03/2025;03/03/2025;Htm*posinpbe 09/12;Pós;Thais;1056,29
01/03/2025;04/03/2025;Juros Obra;;Thais;1845,27
01/03/2025;05/03/2025;Zp*brandao Acaem  12/12;;Thais;600,75
01/03/2025;06/03/2025;Camargo Santos Com10/10;;Thais;280,63
01/04/2025;07/03/2025;Paulinho Acougue E Con;Acougue;Rafa;889,78
01/04/2025;16/03/2025;Paulinho Acougue E Con;Acougue;Rafa;721,66
01/04/2025;01/03/2025;Amazonprimebr;Amazon Prime;Rafa;744,29
01/04/2025;02/04/2025;boleto AP1;AP;Rafa;587,85
01/04/2025;02/04/2025;boleto AP2;AP;Rafa;110,02
01/04/2025;02/04/2025;boleto AP3;AP;Rafa;49,6
01/04/2025;16/03/2025;Mercadolivre*bpvcosmet;Bermuda Rafa;Rafa;2469,37
01/04/2025;27/02/2025;Mk Canoas L;Comer Fora;Rafa;1072,29
01/04/2025;27/02/2025;Mercadolivre*maiscamin;Correia do Etios;Rafa;963,89
01/04/2025;20/03/2025;Amazon Br;Cosmeticos LOLA;Rafa;1700,72
01/04/2025;26/02/2025;Shopee *utilfacilataca;Divisoria Cueca;Rafa;549,54
01/04/2025;27/02/2025;Estapar;Estacionamento;Rafa;2375,15
01/04/2025;27/02/2025;Raia438;Farmacia;Rafa;1966,93
01/04/2025;14/03/2025;Raia 4628;Farmacia;Rafa;228,08
01/04/2025;08/03/2025;Julio Cezar Schmitz;Feira de Sabado;Rafa;1046,86
01/04/2025;08/03/2025;Mercadolivre*hashop;Garrafa da Julia;Rafa;2198,4
01/04/2025;28/02/2025;Abastecedora Farroupil;Gasolina;Rafa;2362,11
01/04/2025;02/03/2025;Posto De Combustiveis;Gasolina;Rafa;1171,17
01/04/2025;02/03/2025;Posto Jr Simon Ltda;Gasolina;Rafa;1535,46
01/04/2025;02/03/2025;Apolo Filial 8;Gasolina;Rafa;421,75
01/04/2025;02/03/2025;Posto De Combustiveis;Gasolina;Rafa;2477,97
01/04/2025;11/03/2025;Auto Posto Parque;Gasolina;Rafa;583,02
01/04/2025;21/02/2025;Conta Vivo;Intenet;Rafa;2357,12
01/04/2025;21/03/2025;Conta Vivo;Internet;Rafa;1625,87
01/04/2025;21/02/2025;Komprao Koch Atacadist;Mercado;Rafa;1521,3
01/04/2025;24/02/2025;Komprao Koch Atacadist;Mercado;Rafa;1284,16
01/04/2025;25/02/2025;Supermercado Rosileni;Mercado;Rafa;580,52
01/04/2025;26/02/2025;Komprao Koch Atacadist;Mercado;Rafa;445,44
01/04/2025;27/02/2025;Bordignon E Rita Ltda;Mercado;Rafa;555,11
01/04/2025;27/02/2025;Bordignon E Rita Ltda;Mercado;Rafa;470,16
01/04/2025;28/02/2025;Lojas Franca;Mercado;Rafa;1950,06
01/04/2025;01/03/2025;Supermercado Preco Bai;Mercado;Rafa;878,56
01/04/2025;14/03/2025;Komprao Koch Atacadist;Mercado;Rafa;149,32
01/04/2025;15/03/2025;Supermercado Rosileni;Mercado;Rafa;2422,91
01/04/2025;16/03/2025;Komprao Koch Atacadist;Mercado;Rafa;2210,05
01/04/2025;18/03/2025;Komprao Koch Atacadist;Mercado;Rafa;2319,74
01/04/2025;19/03/2025;Komprao Koch Atacadist;Mercado;Rafa;2487,3
01/04/2025;21/03/2025;Posto Navel Iii;Mercado;Rafa;438,87
01/04/2025;21/03/2025;Supermercado Rosileni;Mercado;Rafa;993,62
01/04/2025;21/03/2025;Komprao Koch Atacadist;Mercado;Rafa;1896,8
01/04/2025;21/03/2025;Komprao Koch Atacadist;Mercado;Rafa;1741,57
01/04/2025;21/03/2025;Komprao Koch Atacadist;Mercado;Rafa;388,97
01/04/2025;21/03/2025;Komprao Koch Atacadist;Mercado;Rafa;2040,5
01/04/2025;26/02/2025;Postoplanalto;Mercado;Rafa;564,98
01/04/2025;24/02/2025;Ec*melimais;Mercado livre;Rafa;563,42
01/04/2025;14/03/2025;Criativa;Papelaria;Rafa;1344,75
01/04/2025;21/02/2025;Mercadolivre*rdartesan;Peças de cabide;Rafa;1484,39
01/04/2025;27/02/2025;Sim Free Way;Pedagio;Rafa;1452,32
01/04/2025;28/02/2025;Marisa 712;Roupa;Rafa;233,26
01/04/2025;28/02/2025;Jcjconfeccoesltda;Roupa;Rafa;2194,26
01/04/2025;26/02/2025;Shopee *ynccomercioltd;Suporte Celular;Rafa;667,67
01/04/2025;04/03/2025;Mercadolivre*acortinei;Tapete Quarto;Rafa;328,14
01/04/2025;28/11/2024;Avianca Inte4s8edt/245 - 4/4;Voo;Rafa;2222,43
01/04/2025;27/02/2025;Mercadolivre*gruposupl;Whey Baunilha;Rafa;2389,35
01/04/2025;07/03/2025;Mundo Dos Pasteis;;Rafa;2156,01
01/04/2025;15/03/2025;Shopee *strongtools;;Rafa;2024,74
01/04/2025;01/04/2025;Aluguel;;Rafa;1639,83
01/04/2025;02/04/2025;Luz;;Rafa;1379,39
01/04/2025;03/04/2025;Agua;;Rafa;222,03
01/04/2025;04/04/2025;Avianca Inte4s8edt08/10;Pasagem Aerea;Thais;1024,09
01/04/2025;05/04/2025;Htm*posinpbe 10/12;Pós;Thais;934,86
01/04/2025;06/04/2025;Juros Obra;;Thais;653,09
01/05/2025;07/04/2025;Avianca Inte4s8edt09/10;Pasagem Aerea;Thais;1809,93
01/05/2025;08/04/2025;Htm*posinpbe 11/12;Pós;Thais;1242,21
01/05/2025;09/04/2025;Juros Obra;;Thais;207,21
