id;data;competencia;responsavel;descricao;valor;categoria;subcategoria;tipo;observacao
538;30/06/2024;82.024;Thais;Mercadolivre*rsa Mangueira Gas;622,13;Moradia;Manutencao_Reparos;OPEX;
539;01/07/2024;92.024;Thais;Dinamics Mat-ct Is El Casa Nova;1129,11;Moradia;Moveis_Eletros;CAPEX;
540;01/07/2024;82.024;Thais;Komprao Koch Atacadist Mercado;327,25;Alimentacao;Mercado;OPEX;
541;02/07/2024;82.024;Rafa;Dinamics material;2385,36;Moradia;Moveis_Eletros;CAPEX;
542;02/07/2024;92.024;Thais;Madeireira B-ct 01/02 Casa Nova;1517,41;Moradia;Moveis_Eletros;CAPEX;
543;02/07/2024;82.024;Rafa;Ferragem presidente;575,46;Moradia;Manutencao_Reparos;OPEX;
544;02/07/2024;82.024;Rafa;Instaladora;1680,89;Moradia;Manutencao_Reparos;OPEX;
545;03/07/2024;82.024;Thais;Posto Ponte -ct Gasolina;1547,23;Transporte;Gasolina;OPEX;
546;04/07/2024;82.024;Thais;Dinamics Mat-ct Is El Ferragem;898,62;Moradia;Moveis_Eletros;CAPEX;
547;04/07/2024;82.024;Thais;Pag*maiconra-ct Korc;288,33;Moradia;Moveis_Eletros;CAPEX;
548;04/07/2024;82.024;Thais;Alex Agropec-ct A Tela para o Gordo;1680,58;Pet;Pet;OPEX;
549;05/07/2024;82.024;Thais;Dinamics Mat-ct Is El Ferragem;1303,17;Moradia;Moveis_Eletros;CAPEX;
550;05/07/2024;82.024;Thais;Amazon Br Amazon;1931,93;Lazer;Assinaturas;NAO_ESSENCIAL;
551;05/07/2024;82.024;Rafa;Rodosnack Gpn Resaurante;1302,81;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
552;06/07/2024;82.024;Rafa;Instaladora;2131,19;Moradia;Manutencao_Reparos;OPEX;
553;06/07/2024;82.024;Rafa;Komprao;1382,01;Alimentacao;Mercado;OPEX;
554;07/07/2024;82.024;Rafa;Dinamics material;1404,54;Moradia;Moveis_Eletros;CAPEX;
555;08/07/2024;82.024;Thais;Farmacia Top-ct Farmacia;2192,25;Saude;Farmácia;BEM_ESTAR;
556;08/07/2024;82.024;Thais;Britania Eletronic01/02 Air Fry;1011,69;Moradia;Moveis_Eletros;CAPEX;
557;08/07/2024;72.024;Rafa;boleto AP1 18/36;339,37;Investimento;AP315;INVESTIMENTO;
558;08/07/2024;72.024;Rafa;boleto AP2 18/36;76,81;Investimento;AP315;INVESTIMENTO;
559;08/07/2024;72.024;Rafa;boleto AP3 18/36;1889,07;Investimento;AP315;INVESTIMENTO;
560;08/07/2024;82.024;Rafa;Racao do Gordo;1552,67;Pet;Pet;OPEX;
561;09/07/2024;82.024;Thais;Iof Compra Internaciona Aliex;1761,68;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
562;09/07/2024;82.024;Thais;Posto Fl 12 Gasolina;536,35;Transporte;Gasolina;OPEX;
563;09/07/2024;82.024;Rafa;Paulo Cesar Cor;345,25;Alimentacao;Mercado;OPEX;
564;09/07/2024;82.024;Thais;Pag*petcente-ct Ercio Gordo;41,29;Pet;Pet;OPEX;
565;10/07/2024;82.024;Thais;Mp *alipaybrasil Ferramentas;879,72;Moradia;Moveis_Eletros;CAPEX;
566;10/07/2024;82.024;Thais;Aliexpress Bateria Celular + Tela;1476,84;Pessoal;Manutencao_Reparos;OPEX;
567;11/07/2024;82.024;Thais;Farmacia Sao Joao Farmacia;983,65;Saude;Farmácia;BEM_ESTAR;
568;11/07/2024;82.024;Thais;Mercadolivre*4prod01/02 Espelho I Pecas;1096,5;Moradia;Moveis_Eletros;CAPEX;
569;11/07/2024;82.024;Thais;Shoppe (cabide calcas) Casa;2260,88;Moradia;Moveis_Eletros;CAPEX;
570;11/07/2024;82.024;Thais;Komprao Koch Atacadist Mercado;873,9;Alimentacao;Mercado;OPEX;
571;12/07/2024;82.024;Thais;Leroy cortina 1/2 Casa;1287,4;Moradia;Moveis_Eletros;CAPEX;
572;12/07/2024;82.024;Rafa;Mesa Thais;1960,21;Moradia;Moveis_Eletros;CAPEX;
573;12/07/2024;82.024;Thais;Mercadolivre*dmracess Apoio de Braco Carro;994,37;Transporte;Manutencao_Reparos;OPEX;
574;13/07/2024;82.024;Thais;Paes E Doces-ct A Comer Fora;1557,11;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
575;13/07/2024;82.024;Thais;Komprao Koch Atacadist Mercado;2156,6;Alimentacao;Mercado;OPEX;
576;13/07/2024;82.024;Thais;Komprao Koch-ct Cadist Mercado;2374,05;Alimentacao;Mercado;OPEX;
577;13/07/2024;82.024;Thais;Mercado Casa;371,95;Alimentacao;Mercado;OPEX;
578;14/07/2024;82.024;Thais;Aliexpress WebCam;2316,84;Pessoal;Eletronicos;CAPEX;
579;14/07/2024;82.024;Thais;Zp *black02/02 Corta Vento;1232,83;Vestuario;Roupas;OPEX;
580;15/07/2024;82.024;Thais;Gasolina;649,32;Transporte;Gasolina;OPEX;
581;15/07/2024;82.024;Thais;Komprao Koch-ct Cadist Mercado;1150,54;Alimentacao;Mercado;OPEX;
582;15/07/2024;82.024;Thais;Evo*homeopatas Gordo;2450,18;Pet;Pet;OPEX;
583;16/07/2024;82.024;Thais;Amazon Br 01/10 PANELA para devolver;1234,08;Moradia;Moveis_Eletros;CAPEX;
584;16/07/2024;82.024;Thais;RGE RGS 265;825,24;Moradia;Luz;OPEX;
585;17/07/2024;82.024;Thais;Farmacia Sao-ct O Farmacia;1585,34;Saude;Farmácia;BEM_ESTAR;
586;17/07/2024;82.024;Thais;Amazon Br 01/02 Mixer 3 em 1;604,16;Moradia;Moveis_Eletros;CAPEX;
587;17/07/2024;82.024;Thais;Amazon Br Secador de Cabelo;194,28;Moradia;Moveis_Eletros;CAPEX;
588;17/07/2024;82.024;Thais;Dinamics Mat-ct Is El Ferragem;326,55;Moradia;Moveis_Eletros;CAPEX;
589;17/07/2024;82.024;Thais;Madeireira B-ct Ferragem;324,47;Moradia;Moveis_Eletros;CAPEX;
590;17/07/2024;82.024;Thais;Htm*posinpbe 02/12 Pos Eslao;384;Educacao;Cursos;FORMACAO;
591;17/07/2024;82.024;Thais;Promove Solu-ct Em Eq Ferragem;351,37;Moradia;Higiene;OPEX;
592;18/07/2024;82.024;Thais;Hub Fin*magazinelu01/03 Serra Circular;1603,98;Moradia;Moveis_Eletros;CAPEX;
593;20/07/2024;82.024;Thais;Route Km 455-ct Gasolina;458,79;Lazer;Passeio;NAO_ESSENCIAL;
594;21/07/2024;82.024;Thais;Posto Metrop-ct Ano Gasolina;867,44;Transporte;Gasolina;OPEX;
595;21/07/2024;82.024;Thais;Distribuidor-ct Frang Ferragem;2242,49;Moradia;Manutencao_Reparos;OPEX;
596;21/07/2024;82.024;Thais;Casa De Carn-ct Alunga Mercado;1187,53;Alimentacao;Mercado;OPEX;
597;21/07/2024;82.024;Thais;Macromix Fl -ct Mercado;1670,56;Alimentacao;Mercado;OPEX;
598;22/07/2024;82.024;Thais;Macromix Fl -ct Mercado;434,94;Alimentacao;Mercado;OPEX;
599;22/07/2024;82.024;Thais;Davol*davol Remedio Gordo 02/02 Gordo;484,76;Pet;Pet;OPEX;
600;23/07/2024;82.024;Thais;Farmacia Sao-ct O Farmacia;106,97;Saude;Farmácia;BEM_ESTAR;
601;23/07/2024;82.024;Thais;Pag*canoas -ct;426,49;Transporte;Estacionamento;OPEX;
602;23/07/2024;82.024;Thais;Distribuidor-ct Frang Ferragem;700,08;Moradia;Manutencao_Reparos;OPEX;
603;23/07/2024;82.024;Thais;Animal Farma-ct Ma02/02 Gordo;446,64;Pet;Pet;OPEX;
604;24/07/2024;92.024;Rafa;boleto AP1 20/36;226,31;Investimento;AP315;INVESTIMENTO;
605;25/07/2024;92.024;Rafa;boleto AP2 20/36;305,99;Investimento;AP315;INVESTIMENTO;
606;26/07/2024;92.024;Rafa;boleto AP3 20/36;1154,64;Investimento;AP315;INVESTIMENTO;
607;26/07/2024;92.024;Thais;Garden container Comer fora;519,8;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
608;27/07/2024;82.024;Rafa;Alvorada Restaurante;913,85;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
609;27/07/2024;92.024;Thais;Graal Baleia Comer fora;1261,03;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
610;27/07/2024;92.024;Rafa;Conectcar;1727,54;Transporte;Pedagio;OPEX;
611;28/07/2024;92.024;Thais;Bonatti -ct Comer fora;103,08;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
612;28/07/2024;92.024;Rafa;Conectcar;1999,53;Transporte;Pedagio;OPEX;
613;29/07/2024;102.024;Rafa;Mercadolivre*light02/02 Lixadeira;1571,61;Moradia;Moveis_Eletros;CAPEX;
614;29/07/2024;102.024;Rafa;Mercadolivre*lighthau;208,99;Pessoal;outros;NAO_ESSENCIAL;
615;29/07/2024;92.024;Thais;Praca De Ali-ct Aroupa Comer Fora;2184,58;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
616;29/07/2024;82.024;Rafa;Vitoria Materiais;2302,58;Moradia;Manutencao_Reparos;OPEX;
617;29/07/2024;92.024;Rafa;Uber;157,39;Transporte;Uber;OPEX;
618;30/07/2024;92.024;Thais;Sushinachos -ct Comer fora;695,81;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
619;30/07/2024;92.024;Rafa;Vivo da Uruguai;2016,47;Moradia;Internet;OPEX;
620;30/07/2024;82.024;Rafa;Aquarela Tintas;1871,91;Moradia;Manutencao_Reparos;OPEX;
621;30/07/2024;82.024;Rafa;Ferragem presidente;465,38;Moradia;Manutencao_Reparos;OPEX;
622;30/07/2024;82.024;Rafa;Komprao;527,33;Alimentacao;Mercado;OPEX;
623;31/07/2024;92.024;Thais;Mercadolivre*elleg01/03 Cuba;929,33;Moradia;Moveis_Eletros;CAPEX;
624;31/07/2024;92.024;Rafa;Komprao;1213,88;Alimentacao;Mercado;OPEX;
625;01/08/2024;92.024;Thais;Mercadolivre*4prod02/02 Espelho I Pecas;1547,55;Moradia;Moveis_Eletros;CAPEX;
626;01/08/2024;92.024;Rafa;Hidroloja;925,44;Moradia;Manutencao_Reparos;OPEX;
627;02/08/2024;92.024;Thais;Maribrax Pos-ct De Se Gasolina;1159,02;Transporte;Gasolina;OPEX;
628;02/08/2024;92.024;Rafa;Asun;1869,94;Alimentacao;Mercado;OPEX;
629;03/08/2024;92.024;Thais;Metropolitan-ct Mercio Gasolina;96,52;Transporte;Gasolina;OPEX;
630;03/08/2024;92.024;Rafa;Tamavi;634,83;Transporte;Manutencao_Reparos;OPEX;
631;04/08/2024;92.024;Thais;Posto Rosso -ct Iranga Gasolina;1784,81;Transporte;Gasolina;OPEX;
632;04/08/2024;92.024;Rafa;Komprao;2238,54;Alimentacao;Mercado;OPEX;
633;05/08/2024;92.024;Thais;Pag*autopost-ct Za Gasolina;1281,64;Transporte;Gasolina;OPEX;
634;05/08/2024;92.024;Rafa;Komprao;1332,62;Alimentacao;Mercado;OPEX;
635;05/08/2024;82.024;Rafa;Uber;272,39;Transporte;Uber;OPEX;
636;06/08/2024;92.024;Thais;CONTA AGUA MES 6 Agua;1121,29;Moradia;Agua;OPEX;
637;06/08/2024;92.024;Thais;Posto Tio Gu-ct Gasolina;1333,88;Transporte;Gasolina;OPEX;
638;07/08/2024;92.024;Thais;CONTA AGUA MES 7 Agua;609,96;Moradia;Agua;OPEX;
639;07/08/2024;92.024;Thais;Posto Alpha -ct Ata Gasolina;676,76;Transporte;Gasolina;OPEX;
640;08/08/2024;92.024;Thais;CONTA AGUA MES 8 Agua;946,32;Moradia;Agua;OPEX;
641;08/08/2024;92.024;Thais;Pag*postonav-ct I Gasolina;55,08;Transporte;Gasolina;OPEX;
642;09/08/2024;102.024;Rafa;Mercadolivre*elleg02/03 Cuba;808,59;Moradia;Moveis_Eletros;CAPEX;
643;09/08/2024;112.024;Thais;Mercadolivre*elleg03/03 Cuba;532,56;Moradia;Moveis_Eletros;CAPEX;
644;09/08/2024;92.024;Thais;Amazonprimebr Assinatura;822,11;Lazer;Assinaturas;NAO_ESSENCIAL;
645;09/08/2024;102.024;Rafa;Mercadolivre*ellegant;303,81;Pessoal;outros;NAO_ESSENCIAL;
646;09/08/2024;92.024;Thais;Pag*postonav-ct I Gasolina;2226,87;Transporte;Gasolina;OPEX;
647;10/08/2024;92.024;Thais;Imbituba Rec-ct Gasolina;1486,01;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
648;10/08/2024;92.024;Thais;Kymactanatur-ct Cafe Ruim;1699,36;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
649;11/08/2024;92.024;Thais;Maribrax Pos-ct De Se Gasolina;1973,98;Transporte;Gasolina;OPEX;
650;12/08/2024;82.024;Rafa;boleto AP1 19/36;1248,61;Investimento;AP315;INVESTIMENTO;
651;12/08/2024;82.024;Rafa;boleto AP2 19/36;221,87;Investimento;AP315;INVESTIMENTO;
652;12/08/2024;82.024;Rafa;boleto AP3 19/36;1345,08;Investimento;AP315;INVESTIMENTO;
653;12/08/2024;92.024;Thais;Auto Posto B-ct Ila Lt Gasolina;1469,17;Transporte;Gasolina;OPEX;
654;12/08/2024;82.024;Rafa;Vivo da Uruguai;1864,87;Moradia;Internet;OPEX;
655;13/08/2024;92.024;Thais;Postonavelii-ct Gasolina;1081,99;Transporte;Gasolina;OPEX;
656;14/08/2024;92.024;Thais;Farmacia 2/2 Gordo;323,31;Pet;Pet;OPEX;
657;15/08/2024;92.024;Thais;Farmacenter -ct Higiene;713,02;Saude;Farmácia;BEM_ESTAR;
658;15/08/2024;102.024;Rafa;Avianca Inte4s8edt02/10 Paris;910,89;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
659;15/08/2024;112.024;Thais;Avianca Inte4s8edt03/10 Pasagem Aerea;1616,56;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
660;15/08/2024;122.024;Rafa;Avianca Inte4s8edt04/10 Pasagem Aerea;1429,09;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
661;15/08/2024;12.025;Thais;Avianca Inte4s8edt05/10 Pasagem Aerea;893,46;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
662;15/08/2024;22.025;Thais;Avianca Inte4s8edt06/10 Pasagem Aerea;2466,36;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
663;15/08/2024;102.024;Rafa;Avianca Inte4s8edt_231 Paris;1516,41;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
664;16/08/2024;92.024;Thais;Farmacia Sao-ct O Higiene;596,88;Saude;Farmácia;BEM_ESTAR;
665;17/08/2024;92.024;Thais;Mercadolivre*light01/02 Lixadeira;258,95;Moradia;Moveis_Eletros;CAPEX;
666;18/08/2024;92.024;Thais;Paes E Doces-ct A Lupa;386,38;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
667;19/08/2024;92.024;Thais;Supermecado -ct Zer Mercado;618,66;Alimentacao;Mercado;OPEX;
668;20/08/2024;92.024;Thais;Komprao Koch-ct Cadist Mercado;405,9;Alimentacao;Mercado;OPEX;
669;21/08/2024;102.024;Rafa;Madeireira B-ct 02/02 Casa Nova;470,48;Moradia;Moveis_Eletros;CAPEX;
670;21/08/2024;92.024;Thais;Mercado Mercado;716,31;Alimentacao;Mercado;OPEX;
671;22/08/2024;92.024;Thais;Komprao Koch-ct Cadist Mercado;437,57;Alimentacao;Mercado;OPEX;
672;23/08/2024;92.024;Thais;Komprao Koch-ct Cadist Mercado;2242,43;Alimentacao;Mercado;OPEX;
673;24/08/2024;102.024;Rafa;Oceanic Aqua-ct Passeio;205,18;Lazer;Passeio;NAO_ESSENCIAL;
674;24/08/2024;102.024;Rafa;Posto De Com-ct Iveis Gasolina;1313,66;Transporte;Gasolina;OPEX;
675;24/08/2024;92.024;Thais;Komprao Koch-ct Cadist Mercado;1028,94;Alimentacao;Mercado;OPEX;
676;24/08/2024;102.024;Rafa;Komprao Koch-ct Cadist Mercado;2456,03;Alimentacao;Mercado;OPEX;
677;25/08/2024;102.024;Rafa;Babaolga -ct Casa Nova;284,54;Moradia;Moveis_Eletros;CAPEX;
678;25/08/2024;102.024;Rafa;Bat Delicias Lanchonet Passeio;997,65;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
679;25/08/2024;102.024;Rafa;Bat Estacionamento Passeio;2423,83;Transporte;Estacionamento;OPEX;
680;25/08/2024;102.024;Rafa;Posto Br 376 Ltda viagem;2164,44;Transporte;Gasolina;OPEX;
681;25/08/2024;102.024;Rafa;Posto Montecarlo Ii Gasolina;2043,59;Transporte;Gasolina;OPEX;
682;25/08/2024;102.024;Rafa;Postomaiochi-ct Gasolina;648,47;Transporte;Gasolina;OPEX;
683;25/08/2024;92.024;Thais;Rede Top Nav-ct Tes Gr Mercado;431,36;Alimentacao;Mercado;OPEX;
684;26/08/2024;92.024;Thais;Komprao Koch Atacadist Mercado;1673,26;Alimentacao;Mercado;OPEX;
685;27/08/2024;92.024;Thais;Komprao Koch-ct Cadist Mercado;2323,79;Alimentacao;Mercado;OPEX;
686;28/08/2024;102.024;Rafa;Amazon Marketplace Balanca;1394,12;Moradia;Moveis_Eletros;CAPEX;
687;28/08/2024;102.024;Rafa;Amazon Marketplace Balanca;1431,17;Moradia;Moveis_Eletros;CAPEX;
688;28/08/2024;102.024;Rafa;Madeireira B-ct Casa Nova;703,55;Moradia;Moveis_Eletros;CAPEX;
689;28/08/2024;102.024;Rafa;Mercadolivre*daviddeb Torneira;1924,88;Moradia;Moveis_Eletros;CAPEX;
690;28/08/2024;102.024;Rafa;Mercadolivre*rxparts Corredica;471,67;Moradia;Manutencao_Reparos;OPEX;
691;28/08/2024;102.024;Rafa;Presidente C-ct P A F Casa Nova;812,58;Moradia;Manutencao_Reparos;OPEX;
692;28/08/2024;102.024;Rafa;Komprao Koch Atacadist Mercado;1066,46;Alimentacao;Mercado;OPEX;
693;28/08/2024;92.024;Thais;Komprao Koch-ct Cadist Mercado;1271,49;Alimentacao;Mercado;OPEX;
694;29/08/2024;102.024;Rafa;Amazonprimebr Amazon;609,81;Lazer;Assinaturas;NAO_ESSENCIAL;
695;29/08/2024;92.024;Thais;Komprao Koch-ct Cadist Mercado;291,52;Alimentacao;Mercado;OPEX;
696;30/08/2024;92.024;Thais;Amazon Br 02/02 Mixer;1528,5;Moradia;Moveis_Eletros;CAPEX;
697;30/08/2024;102.024;Rafa;Shopee *happyshop Casa;725,13;Moradia;Moveis_Eletros;CAPEX;
698;30/08/2024;102.024;Rafa;Postonavelii-ct Gasolina;1455,19;Transporte;Gasolina;OPEX;
699;30/08/2024;102.024;Rafa;Instaladora -ct Junior;390,13;Moradia;Manutencao_Reparos;OPEX;
700;30/08/2024;102.024;Rafa;Instaladora -ct Junior;1205,44;Moradia;Manutencao_Reparos;OPEX;
701;31/08/2024;92.024;Thais;Amazon Br Panelas;1333,81;Moradia;Moveis_Eletros;CAPEX;
702;31/08/2024;102.024;Rafa;Shopee *casaamarelauti Casa;134,3;Moradia;Moveis_Eletros;CAPEX;
703;31/08/2024;102.024;Rafa;Shopee *gallutilidades Casa;844,83;Moradia;Moveis_Eletros;CAPEX;
704;31/08/2024;102.024;Rafa;Emporio Natural Mercado;340,36;Alimentacao;Mercado;OPEX;
705;01/09/2024;92.024;Thais;Htm*posinpbe 03/12 pos;163,12;Educacao;Cursos;FORMACAO;
706;02/09/2024;102.024;Rafa;Iof Compra Internaciona;2474,95;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
707;02/09/2024;102.024;Rafa;Latam Site;809,27;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
708;02/09/2024;92.024;Thais;Over Arte Co-ct Io De Tinta Casa Nova;2025,64;Moradia;Manutencao_Reparos;OPEX;
709;03/09/2024;92.024;Thais;Over Arte Co-ct Io De Tinta Casa Nova;640,33;Moradia;Manutencao_Reparos;OPEX;
710;03/09/2024;112.024;Thais;Centauro Com Br 02/02 Tenis;1705,35;Vestuario;Roupas;OPEX;
711;03/09/2024;112.024;Thais;Centauro Com Br Tenis;1901,77;Vestuario;Roupas;OPEX;
712;04/09/2024;92.024;Thais;papelaria;1491,12;Moradia;Moveis_Eletros;CAPEX;
713;05/09/2024;102.024;Rafa;Shopee *varalprati01/02 Casa;1181,58;Moradia;Moveis_Eletros;CAPEX;
714;05/09/2024;92.024;Thais;Passagem Europa 1/10;1032,54;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
715;05/09/2024;102.024;Rafa;Br Comercio -ct As Ltd Gas cozinha;875,43;Moradia;Gas;OPEX;
716;06/09/2024;102.024;Rafa;Ferragem Presidente;2324,18;Moradia;Manutencao_Reparos;OPEX;
717;07/09/2024;102.024;Rafa;Kellymartins-ct Comer Fora;2077,4;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
718;07/09/2024;102.024;Rafa;Iof Compra Internaciona Passagem;2412,74;Lazer;Viagem_EURO_2024;NAO_ESSENCIAL;
719;08/09/2024;102.024;Rafa;Casa Maringa;315,12;Moradia;Moveis_Eletros;CAPEX;
720;08/09/2024;92.024;Thais;Central Bald-ct;1828,51;Moradia;Moveis_Eletros;CAPEX;
721;08/09/2024;102.024;Rafa;Cappta *paes-ct Oces L Comer Fora;2346,16;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
722;09/09/2024;102.024;Rafa;Shopee*shopee Trpaisag Casa;457,18;Moradia;Moveis_Eletros;CAPEX;
723;09/09/2024;92.024;Thais;Ronaldo Lued-ct 45165;170,91;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
724;09/09/2024;102.024;Rafa;Postonavelii-ct Gasolina;1854,1;Transporte;Gasolina;OPEX;
725;09/09/2024;102.024;Rafa;Ronildorober-ct Eletrica Carro;1438,31;Transporte;Manutencao_Reparos;OPEX;
726;10/09/2024;92.024;Thais;Vivianedossa-ct;2105,36;Pessoal;outros;NAO_ESSENCIAL;
727;11/09/2024;92.024;Thais;Vivabem -ct;353,73;Pessoal;outros;NAO_ESSENCIAL;
728;11/09/2024;102.024;Rafa;Amazon Br Whey;1989,19;Alimentacao;Mercado;OPEX;
729;11/09/2024;102.024;Rafa;Komprao Koch-ct Cadist Mercado;508,06;Alimentacao;Mercado;OPEX;
730;12/09/2024;92.024;Thais;Maiconrafael-ct;413,32;Moradia;Moveis_Eletros;CAPEX;
731;12/09/2024;102.024;Rafa;Internet;414,84;Moradia;Internet;OPEX;
732;12/09/2024;102.024;Rafa;Emporio Natural Mercado;2037,36;Alimentacao;Mercado;OPEX;
733;12/09/2024;102.024;Rafa;Komprao Koch Atacadist Mercado;1664,67;Alimentacao;Mercado;OPEX;
734;13/09/2024;102.024;Rafa;Xadai Esfiharia E Pizz Comer Fora;1310,05;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
735;13/09/2024;102.024;Rafa;Geometria;900,28;Transporte;Manutencao_Reparos;OPEX;
736;13/09/2024;102.024;Rafa;Comercial Fronza Ltda Casa;2193,62;Alimentacao;Mercado;OPEX;
737;14/09/2024;92.024;Thais;Comercial Fr-ct Ltda;984,15;Alimentacao;Mercado;OPEX;
738;14/09/2024;102.024;Rafa;Komprao;2042,42;Alimentacao;Mercado;OPEX;
739;14/09/2024;102.024;Rafa;Komprao Koch-ct Cadist Mercado;1100,64;Alimentacao;Mercado;OPEX;
740;15/09/2024;102.024;Rafa;Amazon Prime Aluguel Machinista;945,48;Lazer;Assinaturas;NAO_ESSENCIAL;
741;15/09/2024;102.024;Rafa;Posto;1159,39;Transporte;Gasolina;OPEX;
742;15/09/2024;102.024;Rafa;Posto Dubai -ct Gasolina;756,94;Transporte;Gasolina;OPEX;
743;15/09/2024;92.024;Thais;Comercial Fr-ct Ltda;1870,29;Alimentacao;Mercado;OPEX;
744;16/09/2024;102.024;Rafa;Mercadolivre*soldigit Aspirador;1259,29;Moradia;Moveis_Eletros;CAPEX;
745;16/09/2024;102.024;Rafa;Shopee *depsitobikesto Casa;584,37;Moradia;Moveis_Eletros;CAPEX;
746;16/09/2024;102.024;Rafa;Shopee*shopee Mtbikesh Casa;2249,44;Moradia;Moveis_Eletros;CAPEX;
747;16/09/2024;102.024;Rafa;Cappta Paes de Doces;962,81;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
748;17/09/2024;102.024;Rafa;Amazon Br Protetor;1361,16;Moradia;Higiene;OPEX;
749;17/09/2024;102.024;Rafa;Komprao Koch Atacadist Mercado;2266,65;Alimentacao;Mercado;OPEX;
750;18/09/2024;102.024;Rafa;Cowboys Da P-ct Comer Fora;1562,47;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
751;18/09/2024;102.024;Rafa;Nutrigabi Comer Fora;296,66;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
752;19/09/2024;102.024;Rafa;Amazon Marketplace;2349,88;Alimentacao;Mercado;OPEX;
753;20/09/2024;102.024;Rafa;Komprao Koch Atacadist Mercado;1571,13;Alimentacao;Mercado;OPEX;
754;20/09/2024;102.024;Rafa;Rede Top Navegantes Gr Mercado;840,59;Alimentacao;Mercado;OPEX;
755;21/09/2024;102.024;Rafa;Komprao Koch Atacadist Mercado;352,48;Alimentacao;Mercado;OPEX;
756;22/09/2024;102.024;Rafa;Navenda Comer Fora;1986,09;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
757;22/09/2024;102.024;Rafa;Nostrosabor Comer Fora;1552,08;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
758;22/09/2024;102.024;Rafa;Posto Marcio-ct Gasolina;1335,99;Transporte;Gasolina;OPEX;
759;23/09/2024;102.024;Rafa;Posto Fl 12 -ct Gasolina;2235,26;Transporte;Gasolina;OPEX;
760;24/09/2024;112.024;Thais;Komprao Koch-ct Cadist Mercado;1972,55;Alimentacao;Mercado;OPEX;
761;25/09/2024;112.024;Thais;Instaladora -ct Ferragem;383,43;Moradia;Manutencao_Reparos;OPEX;
762;25/09/2024;112.024;Thais;Instaladora -ct Ferragem;782,75;Moradia;Manutencao_Reparos;OPEX;
763;25/09/2024;112.024;Thais;Komprao Koch-ct Cadist Mercado;624,98;Alimentacao;Mercado;OPEX;
764;25/09/2024;112.024;Thais;Mp *naturall Mercado;1861,15;Alimentacao;Mercado;OPEX;
765;26/09/2024;112.024;Thais;Farmacia Sao Joao Farmacia;88,66;Saude;Farmácia;BEM_ESTAR;
766;26/09/2024;112.024;Thais;Sushinachos Comer Fora;1426,87;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
767;26/09/2024;112.024;Thais;Komprao Koch Atacadist Mercado;1907,33;Alimentacao;Mercado;OPEX;
768;27/09/2024;112.024;Thais;Postonavelii-ct Gasolina;2192,53;Transporte;Gasolina;OPEX;
769;27/09/2024;112.024;Thais;Padaria E Co-ct Taria Comer Fora;858,49;Alimentacao;Mercado;OPEX;
770;28/09/2024;112.024;Rafa;The Best Acai Comer Fora;2054,04;Alimentacao;Restaurante_Delivery;NAO_ESSENCIAL;
771;28/09/2024;112.024;Rafa;Postos Catarina Gasolina;281,03;Transporte;Gasolina;OPEX;
772;28/09/2024;12.025;Rafa;Munizautocenter - 3/4 Carro;2116,9;Transporte;Manutencao_Reparos;OPEX;
773;28/09/2024;112.024;Rafa;Supermercado Rosileni Mercado;323,08;Alimentacao;Mercado;OPEX;
774;28/09/2024;112.024;Rafa;Supermercado Rosileni Mercado;996,23;Alimentacao;Mercado;OPEX;
775;29/09/2024;112.024;Rafa;Amazonprimebr Amazon;1994,25;Lazer;Assinaturas;NAO_ESSENCIAL;
776;29/09/2024;112.024;Rafa;Postinho Br Gasolina;379,04;Transporte;Gasolina;OPEX;
